0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,label
0.106725566,0.0014547055,-0.045481987,0.06354441,0.016956832,-0.13050242,0.025787795,0.051146504,-0.06794657,0.031228442,-0.017644003,0.049579628,0.05225609,0.1059271,-0.15098947,-0.05842196,0.041202344,0.17161268,-0.029398346,0.058994774,0.087624535,0.030059662,0.04833045,0.06687568,-0.04357995,0.04164339,0.01080832,-0.04241178,0.22092742,0.089172915,-0.15845963,0.015367496,1.0
0.09791079,0.019704638,-0.06453343,0.05214352,0.015522299,-0.1696257,0.040752374,0.061902255,-0.09107295,0.06510024,0.0093610985,0.019428406,0.088890895,0.17042023,-0.17682832,-0.07401472,0.037648693,0.21017803,-0.06579992,0.08613958,0.07448733,0.03226119,0.07583527,0.07289729,-0.04861643,0.021614352,0.00943478,-0.027452612,0.24039224,0.046610985,-0.1736767,-0.026951985,1.0
0.09831057,0.021788606,-0.06444576,0.057745285,0.010830779,-0.16919366,0.040392984,0.059233908,-0.09043728,0.062332228,0.004691832,0.020265713,0.08645217,0.16711763,-0.17906235,-0.0754922,0.04194516,0.20977032,-0.06649032,0.086686626,0.07780758,0.030781535,0.07336448,0.07049313,-0.052799005,0.026083926,0.012125043,-0.025134878,0.24461162,0.049989566,-0.1738938,-0.030039752,1.0
0.09749892,0.020952582,-0.06390044,0.056060106,0.012298131,-0.1693446,0.040507838,0.060489137,-0.08998875,0.063297085,0.0066317767,0.019469604,0.08772522,0.16906378,-0.17726754,-0.07504821,0.040883593,0.20922197,-0.06562043,0.08652804,0.076750875,0.03261528,0.07376571,0.07159409,-0.05130218,0.02445658,0.011146899,-0.026462885,0.24254228,0.04826779,-0.17383868,-0.028541429,1.0
0.103172615,0.011034728,-0.05423062,0.06264824,0.014497592,-0.14992392,0.0323429,0.052370653,-0.07765388,0.0455933,-0.009091433,0.03635686,0.066853344,0.13056682,-0.16378888,-0.0682152,0.04161035,0.19064197,-0.048580818,0.073358506,0.083005235,0.027235271,0.058412816,0.07023844,-0.048292194,0.036007527,0.011519311,-0.030475065,0.23039798,0.07049422,-0.16643047,-0.007978123,1.0
0.099500716,0.022787316,-0.06409633,0.059268206,0.009320816,-0.16850474,0.040219843,0.059190556,-0.09102514,0.06293835,0.0029721076,0.019653713,0.08670664,0.16988713,-0.17964908,-0.07516931,0.041280903,0.20983174,-0.065141566,0.08570408,0.07750382,0.03205104,0.07309824,0.071313225,-0.05196733,0.025575548,0.010672387,-0.025789397,0.24618702,0.05028352,-0.17379797,-0.031579997,1.0
0.10153027,0.020729836,-0.06637803,0.062099125,0.015872782,-0.16868296,0.040038016,0.056402177,-0.08769314,0.056441993,0.00159772,0.024765074,0.07848759,0.15593265,-0.17655927,-0.07392213,0.047105685,0.20752673,-0.06282388,0.086655244,0.08168301,0.02607748,0.07010868,0.06808269,-0.056603745,0.02895117,0.017589945,-0.022329314,0.24394527,0.051907293,-0.17500871,-0.027172308,1.0
0.097829,0.021539386,-0.065081194,0.055208046,0.012940871,-0.16898772,0.040254757,0.06118349,-0.09012145,0.06305833,0.007265082,0.02087649,0.086504176,0.16906384,-0.1773754,-0.07462633,0.041684665,0.20915255,-0.06518599,0.08623458,0.07725987,0.032432772,0.07398324,0.07088981,-0.052218713,0.023805588,0.011964612,-0.028198455,0.24280722,0.0485901,-0.17367545,-0.027824722,1.0
0.11181453,-0.010633964,-0.031970046,0.06979837,0.01911324,-0.107551426,0.016550748,0.042346142,-0.054089483,0.012097909,-0.035646606,0.06806421,0.02973511,0.06306486,-0.13524391,-0.050795622,0.03782481,0.14976701,-0.012184602,0.04532294,0.09262479,0.026270084,0.032325726,0.067732364,-0.035760447,0.054618955,0.0067298915,-0.045653764,0.20355278,0.11558341,-0.14868508,0.039896965,1.0
0.10569615,0.0013834828,-0.04448746,0.061735205,0.01732526,-0.13057649,0.025298474,0.051891647,-0.06813378,0.03314565,-0.01624528,0.049413733,0.054014787,0.107428186,-0.1507086,-0.05929222,0.038432896,0.17213105,-0.03070867,0.060550366,0.085647434,0.030556316,0.049038023,0.069094606,-0.041062333,0.04046107,0.007307913,-0.042847164,0.21827197,0.08794828,-0.15780976,0.015729941,1.0
0.09976028,0.022986535,-0.06455538,0.057414252,0.010624737,-0.16728237,0.040066596,0.061552245,-0.09032052,0.0629919,0.0060470793,0.020414457,0.08732316,0.17318639,-0.17769495,-0.072808124,0.042239368,0.2081347,-0.06239585,0.08342374,0.07772611,0.034013283,0.073394835,0.069004975,-0.052788436,0.022347245,0.011960849,-0.030568382,0.24750963,0.04968459,-0.17282918,-0.028175069,1.0
0.104904674,0.012491802,-0.054547425,0.06329936,0.012267919,-0.14738643,0.032845702,0.054690275,-0.079064295,0.045247808,-0.009161424,0.036160838,0.06775546,0.13724217,-0.1650317,-0.06463414,0.042285163,0.18885979,-0.044733092,0.07030072,0.083561696,0.030904252,0.05981385,0.066854544,-0.04803953,0.033495538,0.011485697,-0.035307795,0.23596312,0.072858974,-0.16477355,-0.006576867,1.0
0.10989146,-0.00363488,-0.039858148,0.06708512,0.017974425,-0.121307045,0.021879006,0.046218716,-0.062017962,0.022970587,-0.02650022,0.057586722,0.041338034,0.08606166,-0.14448425,-0.055360705,0.039911024,0.16266951,-0.0224922,0.053726085,0.089848794,0.026809286,0.041514084,0.067363165,-0.04054845,0.047932044,0.0094538685,-0.04191169,0.21353188,0.10078641,-0.15461881,0.025456145,1.0
0.099154696,0.020555116,-0.06491569,0.05799698,0.013729169,-0.1684478,0.039670233,0.059120953,-0.088889286,0.06089014,0.0047829077,0.022546547,0.083547495,0.16214167,-0.17610973,-0.0747395,0.043081228,0.20866662,-0.06365673,0.086306974,0.07817765,0.029021274,0.07213493,0.07120562,-0.053048432,0.025514495,0.013131276,-0.025292482,0.24117044,0.04901562,-0.17389652,-0.027300026,1.0
0.10639027,0.0044420767,-0.04751169,0.06354508,0.015872594,-0.13470912,0.027332745,0.051528476,-0.07053469,0.035117477,-0.016055666,0.047068276,0.055080645,0.11171804,-0.15428719,-0.06052305,0.040547013,0.17582583,-0.034105677,0.06260693,0.085560575,0.02953099,0.051042847,0.068443894,-0.043833748,0.0400204,0.009143483,-0.038736984,0.22295184,0.08545197,-0.159612,0.010124752,1.0
0.09764339,0.02185999,-0.06366387,0.054604392,0.01073593,-0.16880864,0.040477455,0.06227411,-0.09127104,0.06473759,0.008265244,0.019459773,0.09060957,0.1733642,-0.17911202,-0.07451947,0.039522473,0.21013412,-0.064166956,0.08519083,0.07544796,0.034051728,0.07413738,0.07127015,-0.051148877,0.023247305,0.009452933,-0.029995501,0.2447043,0.04816351,-0.17303896,-0.027880562,1.0
0.10439185,0.007546379,-0.047101706,0.0629258,0.011054151,-0.13822076,0.028513879,0.05266572,-0.07354489,0.038848646,-0.014760306,0.042688612,0.061840955,0.12266957,-0.15903863,-0.06344366,0.038336873,0.18053068,-0.038842473,0.065077275,0.08407356,0.03213483,0.053621776,0.06923793,-0.043131463,0.03890854,0.0069312337,-0.03869269,0.22620061,0.081712425,-0.16088447,0.0035360265,1.0
0.10534786,0.005291571,-0.044623006,0.06346488,0.011422269,-0.13369742,0.026854716,0.051533777,-0.071183994,0.035542354,-0.017563619,0.046163104,0.057898756,0.11550075,-0.15629762,-0.06174409,0.037625033,0.17641917,-0.035253704,0.06224197,0.085126825,0.031812046,0.0510534,0.0689365,-0.041894272,0.041169874,0.006500683,-0.040170126,0.22341591,0.08665105,-0.15893038,0.008361515,1.0
0.10425079,0.007153221,-0.04837154,0.06242542,0.013141718,-0.1405989,0.029360265,0.051902406,-0.07359694,0.040540453,-0.013216697,0.04246434,0.061415642,0.12066511,-0.15859953,-0.064218916,0.038644962,0.18191843,-0.041381996,0.06730349,0.082835086,0.029265974,0.054114334,0.0703115,-0.043899685,0.038279936,0.0077832835,-0.03539139,0.22477403,0.0804524,-0.16118355,0.0025178269,1.0
0.10251097,0.02483784,-0.06677304,0.0627602,0.008309557,-0.16479406,0.040700912,0.060751684,-0.09016022,0.056544825,0.0014284388,0.023641892,0.082601994,0.16850854,-0.18002827,-0.070470974,0.048729025,0.20512734,-0.05694429,0.0814305,0.08274706,0.03348066,0.071037605,0.06274781,-0.05779021,0.02697333,0.017345777,-0.031128354,0.2546322,0.05449905,-0.17240544,-0.028356465,1.0
0.10348928,0.014596665,-0.069495514,0.06171806,0.0279909,-0.16819459,0.039393898,0.054545663,-0.08415968,0.050775398,0.0018443009,0.027726818,0.06884186,0.14236408,-0.16981475,-0.0708524,0.052059464,0.20432112,-0.057962343,0.08460109,0.08774863,0.020930847,0.06895707,0.06555767,-0.05976202,0.030334517,0.027680065,-0.020863282,0.2393901,0.05073954,-0.1784952,-0.019943474,1.0
0.09945443,0.01640118,-0.06581738,0.056765623,0.021285098,-0.16949674,0.039347667,0.05655268,-0.08816417,0.059861977,0.0042949026,0.022003438,0.08138064,0.1553992,-0.173847,-0.07506622,0.040982872,0.20989773,-0.065998875,0.086611986,0.079417706,0.025157519,0.0735261,0.072288565,-0.05123545,0.02601662,0.014726104,-0.021009907,0.23649685,0.046350576,-0.17580885,-0.027858635,1.0
0.1049991,0.007738209,-0.04718887,0.062166173,0.010465592,-0.13645944,0.028178668,0.054059673,-0.073543765,0.03926335,-0.01362314,0.042965293,0.062654,0.12504105,-0.15815046,-0.061399054,0.03867267,0.17887902,-0.036108244,0.06337083,0.083306395,0.033936538,0.053950373,0.06795358,-0.04282767,0.03700344,0.006187327,-0.042168085,0.22757837,0.08273805,-0.15931311,0.005388843,1.0
0.105133176,0.0069649313,-0.046908192,0.062542774,0.011019744,-0.13598104,0.028147606,0.053830426,-0.07311446,0.038415328,-0.01451279,0.043346107,0.06178995,0.12282264,-0.15829855,-0.06154526,0.03885386,0.17880946,-0.035768926,0.06212834,0.0842639,0.03318804,0.05350795,0.06783882,-0.04327618,0.03826341,0.007156087,-0.04131969,0.2275149,0.082894325,-0.15974483,0.0054741385,1.0
0.10489702,0.0060280566,-0.046886437,0.06257647,0.01155927,-0.13574502,0.028151628,0.053114433,-0.07262361,0.037770413,-0.014727075,0.04406933,0.060801856,0.12027192,-0.15747103,-0.061469965,0.038419925,0.17798483,-0.035937294,0.0629774,0.08370765,0.03260223,0.052629527,0.06849511,-0.04249726,0.0384242,0.006567687,-0.041099448,0.22552449,0.08432558,-0.15906918,0.00659581,1.0
0.09744559,0.02067963,-0.06465344,0.05543105,0.013867477,-0.16994323,0.04010425,0.061201636,-0.08903882,0.061041825,0.007537916,0.021517966,0.08680184,0.1685766,-0.176996,-0.074671425,0.04245469,0.2094172,-0.063483395,0.0848885,0.078930676,0.03273647,0.07280532,0.07048239,-0.053077303,0.025426311,0.014331829,-0.029314259,0.24167894,0.047374815,-0.17493531,-0.025621688,1.0
0.10373778,0.011987807,-0.05189563,0.062767826,0.009933952,-0.146718,0.032229546,0.05492082,-0.078432396,0.04574353,-0.009623611,0.035928074,0.06992852,0.13711236,-0.16550013,-0.06582093,0.039799705,0.18845955,-0.04611049,0.070385695,0.08220029,0.03232807,0.059127018,0.06896375,-0.046422653,0.03433113,0.0076588388,-0.035657693,0.2337409,0.073151305,-0.16427195,-0.0053767264,1.0
0.10452077,0.009291731,-0.053429816,0.062234156,0.015314572,-0.14607826,0.03198992,0.054238778,-0.07667558,0.04368351,-0.008462628,0.038008362,0.06564505,0.12961246,-0.16204727,-0.0639305,0.04223052,0.18643871,-0.043191265,0.06944893,0.08316569,0.029986827,0.05799837,0.068144515,-0.04795584,0.034948163,0.011343282,-0.035016447,0.23115152,0.073902555,-0.1646485,-0.0015466856,1.0
0.106019296,0.0034902287,-0.04361827,0.06493336,0.012298776,-0.13194111,0.026197813,0.050089337,-0.068773374,0.033401415,-0.019308124,0.04838113,0.05557542,0.10909738,-0.15370044,-0.060610488,0.03790473,0.17379986,-0.0336927,0.061031103,0.08537538,0.030555328,0.048758164,0.069291174,-0.041804895,0.042345434,0.0063876137,-0.039629284,0.22124864,0.08941604,-0.15787214,0.012285388,1.0
0.10195652,0.012460178,-0.052468747,0.061797198,0.0099622775,-0.14962433,0.03296467,0.05438438,-0.07913323,0.048151392,-0.008234789,0.034652326,0.071691856,0.13853809,-0.16637291,-0.06797257,0.03842061,0.19120371,-0.050335307,0.07358191,0.080091536,0.03143286,0.059843786,0.07114008,-0.04595203,0.034452535,0.0071680304,-0.032646947,0.23179553,0.07143157,-0.16454764,-0.008430897,1.0
0.102367505,0.013097705,-0.052369475,0.061578713,0.009076642,-0.14928949,0.03295324,0.05477216,-0.0792959,0.047869436,-0.00839309,0.034932718,0.071322694,0.13903344,-0.16644669,-0.067784175,0.038504474,0.19068363,-0.049174298,0.07349548,0.08027954,0.031859636,0.059867874,0.070613354,-0.046031512,0.034601234,0.007098277,-0.03346004,0.23254311,0.072040945,-0.16429393,-0.007534146,1.0
0.10849539,9.055261e-05,-0.039919518,0.06792132,0.012075221,-0.12420492,0.023326237,0.04716569,-0.06474335,0.027027912,-0.02582822,0.054097764,0.047953553,0.095913,-0.14945039,-0.057431497,0.0382775,0.16664168,-0.02720489,0.05555617,0.08733562,0.029346738,0.043375388,0.068496495,-0.04051041,0.04674133,0.006008482,-0.040940315,0.21781287,0.09883726,-0.1544917,0.019197185,1.0
0.10579578,0.02334845,-0.06952722,0.06518328,0.015530858,-0.16262606,0.04067164,0.062454216,-0.08875869,0.05052411,0.0021415765,0.025895828,0.077123046,0.1661567,-0.17823288,-0.06555584,0.055340774,0.20146373,-0.049351737,0.0771365,0.08879736,0.03438528,0.07013748,0.056271195,-0.06232437,0.026469562,0.025000934,-0.03542393,0.25880426,0.05474718,-0.17489275,-0.023023294,1.0
0.10138025,0.023274906,-0.06433386,0.0595491,0.00796757,-0.16645804,0.04027304,0.0610146,-0.091563076,0.0622818,0.0031480065,0.019429313,0.086213246,0.17310661,-0.18002674,-0.07219573,0.043657683,0.207716,-0.06047201,0.08179805,0.07871087,0.034242343,0.07376829,0.06790837,-0.05355531,0.024864957,0.012656175,-0.029129574,0.25046557,0.051181532,-0.17318197,-0.02946001,1.0
0.10969241,-0.005347918,-0.03676779,0.067130536,0.016986873,-0.11678,0.02019172,0.0456288,-0.059927575,0.020765414,-0.028759267,0.06028209,0.039500296,0.08117738,-0.14208418,-0.054326124,0.03803826,0.15889591,-0.020041393,0.05124738,0.08966498,0.027946146,0.03897911,0.06824469,-0.038138676,0.04943107,0.0068792403,-0.0438994,0.21035784,0.10530652,-0.15216802,0.029176457,1.0
0.10270509,0.017203372,-0.05674324,0.061920285,0.008667018,-0.1541186,0.03507568,0.056566283,-0.0828763,0.051480446,-0.004509961,0.031238208,0.07447694,0.14777613,-0.17025644,-0.06837881,0.042310424,0.19452053,-0.05085716,0.07675681,0.080722645,0.0321508,0.06408397,0.06778023,-0.04985278,0.031542346,0.009369168,-0.03220313,0.23983316,0.06600694,-0.16673753,-0.014202731,1.0
0.1001149,0.024665661,-0.06365398,0.059407786,0.005160691,-0.16679087,0.040665977,0.061586007,-0.091463506,0.06267462,0.0040962547,0.019861089,0.08855885,0.17511383,-0.18040165,-0.07253186,0.042576,0.20732155,-0.061092436,0.08365041,0.07707831,0.03576076,0.073417015,0.067939065,-0.052791696,0.024150942,0.009951558,-0.030255089,0.25033596,0.05170926,-0.17151326,-0.028874695,1.0
0.09988977,0.022616886,-0.06097555,0.05998563,0.0054139504,-0.16428445,0.038976632,0.059041034,-0.08890647,0.06009929,0.0006782346,0.023070328,0.084963515,0.16616753,-0.17787856,-0.07315074,0.040896233,0.20502679,-0.06113974,0.083639845,0.07717035,0.033834614,0.07079102,0.07005886,-0.05076639,0.027402453,0.008358648,-0.028232643,0.24486792,0.055460427,-0.1699947,-0.02627009,1.0
0.1005067,0.014959246,-0.057169024,0.05876162,0.014778681,-0.15789181,0.035784107,0.055544354,-0.083076805,0.0535143,-0.0024262783,0.029540278,0.07573904,0.14706796,-0.16930023,-0.07156473,0.0388321,0.19874145,-0.057176422,0.07941203,0.07940899,0.029665276,0.06575279,0.07154314,-0.047363583,0.0309953,0.009643068,-0.027044145,0.2332867,0.061110023,-0.16883107,-0.017754659,1.0
0.1016135,0.022651508,-0.066711046,0.06045174,0.013170129,-0.16713202,0.040497378,0.059974805,-0.08976662,0.056587193,0.0031013738,0.023864262,0.07994199,0.16359304,-0.17892985,-0.072420724,0.047654215,0.20629624,-0.059309475,0.08386733,0.08292186,0.030731197,0.07246801,0.06457518,-0.0569141,0.027231408,0.017741285,-0.027541663,0.24857661,0.05148927,-0.17478111,-0.027238956,1.0
0.10082472,0.023960449,-0.06614256,0.056934144,0.010843434,-0.16507217,0.04048784,0.06343597,-0.09154392,0.061986696,0.005879216,0.022057619,0.08599565,0.17275289,-0.17802869,-0.0715212,0.042892937,0.20672184,-0.059733305,0.08307013,0.077852845,0.03399158,0.07508512,0.06715357,-0.051504217,0.02002717,0.010450362,-0.032158133,0.24887875,0.049556002,-0.1715461,-0.028155193,1.0
0.102685414,0.020861845,-0.06654483,0.060966402,0.014643381,-0.16675223,0.039763104,0.058782447,-0.08840943,0.057549812,0.0031212443,0.023950286,0.0795642,0.16021754,-0.17668983,-0.07121131,0.047925733,0.20579529,-0.05844008,0.0835109,0.08171806,0.029054616,0.07130509,0.06639351,-0.057278115,0.02692297,0.017365783,-0.027070891,0.24744448,0.05193871,-0.17443632,-0.025601195,1.0
0.10132186,0.019295396,-0.06344321,0.06046663,0.014470919,-0.16461182,0.038735352,0.057059657,-0.08709049,0.056756243,-0.00026644862,0.025434515,0.078186944,0.15486336,-0.17456797,-0.07343866,0.043023814,0.20468107,-0.06118961,0.083815716,0.08000257,0.027917113,0.06980397,0.07049665,-0.051689293,0.02763924,0.012149725,-0.024307098,0.24001667,0.053280544,-0.17276311,-0.02531477,1.0
0.10045511,0.02003536,-0.06669346,0.058658343,0.018259976,-0.16824016,0.03985924,0.05861989,-0.08859597,0.058335688,0.0040276125,0.024129186,0.0796278,0.15822327,-0.17557459,-0.07392162,0.04461273,0.20802051,-0.0632453,0.08588374,0.08057299,0.027381593,0.07271375,0.0696496,-0.05364732,0.025438622,0.015268701,-0.023669675,0.24112323,0.048532505,-0.17517397,-0.027439747,1.0
0.10792452,-0.00090131594,-0.042462885,0.066177174,0.017055538,-0.12659056,0.023886718,0.047857504,-0.06525326,0.02729576,-0.023099856,0.05336287,0.046837136,0.09499538,-0.14868954,-0.05809524,0.040045254,0.16818418,-0.027899548,0.057228826,0.088586986,0.027543664,0.044897266,0.06836222,-0.041644674,0.045904543,0.009384012,-0.03988281,0.21640518,0.09481415,-0.15703133,0.018791579,1.0
0.10908243,-0.0029729188,-0.03975726,0.06705551,0.01698191,-0.121701,0.022191532,0.046720568,-0.062426332,0.023463493,-0.026207207,0.057147402,0.04246533,0.08715047,-0.14546257,-0.056200124,0.03968255,0.16314098,-0.023548612,0.054273415,0.08932324,0.027525857,0.041483104,0.06802368,-0.040464543,0.047999896,0.008475978,-0.041490756,0.21355885,0.10027224,-0.15469405,0.024183821,1.0
0.11027617,-0.0048891185,-0.037287828,0.06827572,0.016398974,-0.11718382,0.020492785,0.04533586,-0.0600349,0.020066682,-0.029636672,0.060448363,0.03866559,0.07999272,-0.14291881,-0.054535497,0.03923759,0.15874258,-0.01963263,0.051515132,0.09024525,0.027421724,0.03882638,0.0675623,-0.03934735,0.05047535,0.0075826123,-0.0429469,0.2114115,0.10535535,-0.15245974,0.028582145,1.0
0.111929566,-0.009608142,-0.032786362,0.06957188,0.017991662,-0.108117834,0.016960463,0.043026872,-0.05490419,0.012976978,-0.035054907,0.0673285,0.030565053,0.06558412,-0.1361994,-0.05069395,0.038426246,0.15018019,-0.011999897,0.04542818,0.09235388,0.02705961,0.033225536,0.06714751,-0.03646653,0.054020673,0.0068527944,-0.046131633,0.20521756,0.114903174,-0.1486595,0.038758546,1.0
0.10429728,0.016305618,-0.069635466,0.06490266,0.023456212,-0.16645549,0.039060988,0.05469907,-0.083877265,0.049038365,0.00018358606,0.029483426,0.06838659,0.14129311,-0.17237589,-0.07035197,0.05473213,0.20247144,-0.055822577,0.08313745,0.08903587,0.021918552,0.06654691,0.06298467,-0.06301427,0.03166447,0.027832262,-0.02388598,0.24425155,0.053429067,-0.1772289,-0.02087421,1.0
0.10165699,0.012238178,-0.054818332,0.060323052,0.0124793425,-0.15283893,0.033937912,0.055073924,-0.080369085,0.048700158,-0.0064163003,0.03333266,0.072309524,0.1393192,-0.16744637,-0.06920989,0.038764454,0.19378047,-0.051318802,0.074728824,0.08069526,0.030461898,0.062255867,0.07128422,-0.046732534,0.0337004,0.008849126,-0.03126145,0.2311568,0.06641969,-0.16675203,-0.010349074,1.0
0.10472405,0.0076052984,-0.046697214,0.06300528,0.010394038,-0.1375028,0.028381746,0.05274006,-0.07386562,0.03851014,-0.015403053,0.042800374,0.06205096,0.12321028,-0.15948647,-0.063311234,0.038078144,0.18038034,-0.038065027,0.064877845,0.08462995,0.032278877,0.053774707,0.06864851,-0.042890027,0.039157145,0.0068113757,-0.03948709,0.22712778,0.08218455,-0.16071594,0.003674622,1.0
0.10571336,0.004629979,-0.04482609,0.065415844,0.012181639,-0.1340298,0.026923232,0.049653575,-0.07003842,0.034270253,-0.019040428,0.047203474,0.05640742,0.11141093,-0.15562907,-0.061453447,0.038649835,0.17614043,-0.036253154,0.0627547,0.0853768,0.029962055,0.049792066,0.069128774,-0.04246506,0.0423306,0.0070653027,-0.03773053,0.22245821,0.088589355,-0.15862465,0.008910334,1.0
0.10844971,-0.0054303445,-0.039300695,0.065260924,0.019715885,-0.120788164,0.021257505,0.04587788,-0.061297327,0.02364817,-0.025682766,0.057691295,0.04211486,0.083724484,-0.14273179,-0.05586323,0.038130775,0.16272798,-0.023274992,0.05362446,0.08918056,0.026432764,0.041427568,0.06889954,-0.039118238,0.048026428,0.008616652,-0.0418126,0.21036568,0.1001576,-0.15413499,0.025633516,1.0
0.109859765,-0.0052480316,-0.036695763,0.06782234,0.016851256,-0.1164632,0.020153,0.045726478,-0.05958978,0.019402321,-0.029561907,0.060804565,0.038283337,0.07979825,-0.14190035,-0.054379947,0.03879064,0.15828046,-0.019126896,0.05062127,0.090666294,0.028108895,0.0385143,0.067837566,-0.038683858,0.050423913,0.0077435407,-0.043622836,0.21056151,0.10553776,-0.15269198,0.030020278,1.0
0.10350425,0.015710039,-0.05465731,0.063397795,0.0086616725,-0.15237729,0.034444798,0.055121437,-0.082257085,0.04929954,-0.007857749,0.032099027,0.07303941,0.14468277,-0.17076612,-0.068608016,0.040384628,0.19416524,-0.051053032,0.07453893,0.081007004,0.031968467,0.06265102,0.06863548,-0.048325144,0.033477828,0.008374738,-0.030775798,0.23786901,0.06826179,-0.16661248,-0.014624839,1.0
0.09943778,0.021946907,-0.06341718,0.059395675,0.009201819,-0.16853824,0.040050954,0.05835069,-0.09028328,0.06248483,0.0028550199,0.0200281,0.08718198,0.16838586,-0.17937829,-0.0747747,0.04132995,0.20989609,-0.0657028,0.08567819,0.077450834,0.03131777,0.073467046,0.070087396,-0.052655727,0.026237488,0.010857087,-0.024812486,0.24549605,0.05050039,-0.17304127,-0.031060638,1.0
