0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-0.06557375,-0.15340962,-0.031822663,-0.03071116,-0.08918803,-0.0025246635,0.008031204,-0.0032813253,-0.05857245,0.11463828,-0.1343611,0.019540098,0.030901639,-0.084301755,0.0062773204,-0.070994064,-0.011035651,0.016873611,0.0853809,0.20670193,0.1708031,-0.007050798,-0.101693094,0.0080950335,0.17917995,-0.063769475,0.016403249,-0.05568631,-0.03450539,-0.093067646,0.1411537,-0.01981992,-0.007799641,0.019713644,0.013843395,0.0012920116,-0.123557456,0.0671479,-0.04451616,-0.008920446,-0.007876418,0.009577788,-0.10060662,-0.063269004,-0.10163117,0.01156997,-0.039847974,0.10350935,-0.08429345,0.026459267,0.16028711,0.05461808,-0.07087727,0.1217887,0.07958004,-0.028938573,-0.021489214,-0.06408982,-0.04474019,0.19439761,-0.054843325,-0.07173109,-0.16742136,0.056503
-0.06557375,-0.15340962,-0.031822663,-0.03071116,-0.08918803,-0.0025246665,0.008031204,-0.003281331,-0.05857244,0.11463828,-0.13436107,0.019540098,0.030901639,-0.084301755,0.0062773186,-0.070994064,-0.011035648,0.01687361,0.0853809,0.20670196,0.1708031,-0.007050798,-0.101693094,0.0080950335,0.17917995,-0.063769475,0.016403254,-0.05568631,-0.03450539,-0.093067646,0.1411537,-0.01981993,-0.007799645,0.019713644,0.013843395,0.0012920116,-0.123557456,0.0671479,-0.044516165,-0.008920444,-0.007876419,0.009577792,-0.10060661,-0.063269004,-0.101631194,0.01156997,-0.039847974,0.10350935,-0.084293455,0.026459267,0.16028716,0.054618087,-0.07087727,0.1217887,0.07958004,-0.028938573,-0.021489207,-0.06408983,-0.044740204,0.19439761,-0.054843333,-0.07173109,-0.16742136,0.056503
-0.06557375,-0.1534096,-0.031822667,-0.030711155,-0.08918803,-0.0025246635,0.008031203,-0.0032813253,-0.05857244,0.11463828,-0.13436107,0.01954009,0.030901639,-0.084301755,0.006277322,-0.070994064,-0.011035651,0.016873617,0.08538089,0.20670196,0.1708031,-0.007050798,-0.101693094,0.0080950335,0.17917995,-0.06376947,0.016403249,-0.05568631,-0.034505397,-0.09306766,0.1411537,-0.01981993,-0.007799645,0.019713644,0.013843391,0.0012920116,-0.123557456,0.06714791,-0.044516172,-0.008920448,-0.007876421,0.009577788,-0.10060662,-0.063269004,-0.10163118,0.01156997,-0.039847974,0.10350935,-0.08429346,0.026459271,0.16028716,0.05461808,-0.07087727,0.1217887,0.07958004,-0.02893857,-0.021489207,-0.064089835,-0.044740196,0.19439767,-0.054843333,-0.071731105,-0.16742131,0.056503
-0.06557376,-0.15340962,-0.031822663,-0.03071116,-0.08918802,-0.0025246635,0.008031208,-0.0032813333,-0.05857244,0.11463827,-0.13436107,0.01954009,0.030901639,-0.084301755,0.0062773167,-0.070994064,-0.011035651,0.016873615,0.0853809,0.20670196,0.1708031,-0.0070508,-0.101693094,0.0080950335,0.17917995,-0.063769475,0.016403254,-0.05568631,-0.03450539,-0.09306766,0.1411537,-0.01981993,-0.007799645,0.019713644,0.013843393,0.0012920154,-0.123557456,0.0671479,-0.044516165,-0.008920446,-0.007876419,0.009577788,-0.10060662,-0.063269004,-0.10163118,0.011569968,-0.039847974,0.10350935,-0.08429345,0.026459267,0.16028716,0.054618087,-0.07087727,0.1217887,0.07958004,-0.02893857,-0.021489207,-0.06408983,-0.044740204,0.19439764,-0.054843333,-0.0717311,-0.16742136,0.056503
-0.06557376,-0.15340962,-0.031822663,-0.03071116,-0.08918802,-0.0025246635,0.008031208,-0.003281331,-0.05857244,0.11463828,-0.13436107,0.01954009,0.030901635,-0.084301755,0.0062773186,-0.070994064,-0.011035651,0.016873611,0.0853809,0.20670196,0.1708031,-0.0070508015,-0.101693094,0.0080950335,0.17917995,-0.063769475,0.016403254,-0.05568631,-0.034505393,-0.09306766,0.1411537,-0.01981993,-0.007799645,0.019713644,0.013843395,0.0012920152,-0.123557456,0.0671479,-0.04451616,-0.008920444,-0.007876419,0.009577788,-0.10060662,-0.063269004,-0.10163118,0.0115699675,-0.039847974,0.10350935,-0.08429345,0.026459264,0.16028716,0.054618087,-0.07087727,0.1217887,0.07958004,-0.02893857,-0.02148921,-0.06408983,-0.044740204,0.19439764,-0.054843333,-0.07173109,-0.16742136,0.056503005
-0.06557375,-0.15340962,-0.031822663,-0.03071116,-0.08918803,-0.0025246635,0.008031202,-0.0032813253,-0.05857245,0.11463828,-0.13436109,0.019540098,0.030901639,-0.084301755,0.0062773237,-0.070994064,-0.011035651,0.016873611,0.0853809,0.20670193,0.1708031,-0.007050798,-0.101693094,0.0080950335,0.17917995,-0.063769475,0.016403249,-0.05568631,-0.034505397,-0.093067646,0.1411537,-0.019819919,-0.007799645,0.019713644,0.013843395,0.0012920116,-0.123557456,0.0671479,-0.044516157,-0.008920446,-0.007876418,0.009577788,-0.10060662,-0.063269004,-0.10163118,0.01156997,-0.039847974,0.10350935,-0.08429345,0.026459267,0.16028711,0.05461808,-0.07087727,0.1217887,0.07958004,-0.028938573,-0.021489214,-0.06408982,-0.04474019,0.19439761,-0.054843325,-0.07173109,-0.16742136,0.056503
-0.06557375,-0.15340962,-0.031822663,-0.03071116,-0.08918803,-0.0025246653,0.008031205,-0.0032813274,-0.05857244,0.11463828,-0.13436109,0.019540098,0.030901639,-0.084301755,0.0062773204,-0.070994064,-0.011035651,0.016873611,0.0853809,0.20670196,0.1708031,-0.007050798,-0.101693094,0.008095033,0.17917995,-0.063769475,0.016403254,-0.05568631,-0.034505397,-0.093067646,0.1411537,-0.019819923,-0.007799647,0.01971364,0.013843395,0.0012920116,-0.123557456,0.0671479,-0.04451616,-0.008920446,-0.007876418,0.009577788,-0.10060662,-0.063269004,-0.10163119,0.011569972,-0.039847974,0.10350935,-0.08429345,0.026459267,0.16028711,0.05461808,-0.07087727,0.1217887,0.07958004,-0.028938573,-0.021489207,-0.06408983,-0.044740196,0.19439761,-0.054843325,-0.07173109,-0.16742136,0.056502994
-0.06557375,-0.15340962,-0.031822667,-0.030711155,-0.08918803,-0.0025246665,0.008031207,-0.0032813307,-0.05857244,0.11463828,-0.13436107,0.019540098,0.030901639,-0.084301755,0.0062773186,-0.070994064,-0.011035651,0.016873615,0.0853809,0.20670193,0.1708031,-0.007050798,-0.101693094,0.0080950335,0.17917995,-0.063769475,0.016403254,-0.05568631,-0.034505397,-0.093067646,0.1411537,-0.01981993,-0.007799645,0.019713644,0.013843395,0.0012920083,-0.123557456,0.06714791,-0.04451616,-0.008920444,-0.0078764185,0.009577788,-0.10060662,-0.063269004,-0.10163118,0.011569972,-0.039847974,0.10350935,-0.08429345,0.026459267,0.16028716,0.054618087,-0.07087727,0.1217887,0.07958003,-0.028938573,-0.02148921,-0.06408983,-0.044740196,0.19439761,-0.054843325,-0.07173109,-0.16742133,0.056503
-0.06557375,-0.15340962,-0.031822655,-0.030711155,-0.08918802,-0.0025246635,0.008031211,-0.003281331,-0.05857245,0.11463828,-0.13436107,0.019540098,0.030901639,-0.084301755,0.0062773237,-0.07099405,-0.011035651,0.016873617,0.0853809,0.20670196,0.1708031,-0.007050798,-0.101693094,0.008095031,0.17917998,-0.063769475,0.016403254,-0.05568631,-0.03450539,-0.093067646,0.1411537,-0.01981993,-0.007799645,0.019713644,0.013843395,0.0012920083,-0.12355746,0.06714791,-0.044516157,-0.008920446,-0.007876418,0.009577792,-0.10060662,-0.063269004,-0.101631194,0.011569977,-0.039847974,0.10350935,-0.08429345,0.026459267,0.16028716,0.054618087,-0.07087727,0.1217887,0.07958004,-0.028938573,-0.021489214,-0.064089835,-0.044740204,0.19439761,-0.054843333,-0.071731105,-0.16742136,0.056503005
-0.06557375,-0.15340962,-0.031822655,-0.030711155,-0.08918802,-0.0025246635,0.008031211,-0.0032813307,-0.05857245,0.11463828,-0.13436107,0.019540098,0.030901639,-0.084301755,0.0062773237,-0.07099405,-0.011035651,0.016873617,0.0853809,0.20670196,0.1708031,-0.007050798,-0.101693094,0.008095031,0.17917998,-0.063769475,0.016403254,-0.05568631,-0.03450539,-0.093067646,0.1411537,-0.01981993,-0.007799645,0.019713644,0.013843397,0.0012920083,-0.12355746,0.06714791,-0.044516157,-0.008920448,-0.0078764185,0.009577792,-0.10060662,-0.063269004,-0.101631194,0.011569977,-0.039847974,0.10350935,-0.08429345,0.026459267,0.16028716,0.054618087,-0.07087727,0.1217887,0.07958004,-0.028938573,-0.021489214,-0.064089835,-0.044740204,0.19439761,-0.054843325,-0.071731105,-0.16742136,0.056503
-0.18063614,-0.3495496,-0.01030538,-0.15844208,-0.30863124,0.06149219,0.055069886,-0.11002327,-0.13004465,0.30935815,-0.33939272,0.030503731,0.158041,-0.291718,-0.0069206436,-0.22595929,0.023908699,0.09691288,0.057229463,0.44222996,0.40940502,0.08039741,-0.2087783,0.115724355,0.4125364,-0.20356517,-0.009764736,-0.20230484,-0.20276558,-0.29678613,0.32843727,-0.09832315,-0.08189017,0.16577512,-0.13548382,-0.10275289,-0.42212862,0.24717528,-0.18202308,0.057968173,-0.055686325,0.052891847,-0.2808617,0.002710336,-0.28049606,-0.03768993,-0.0343332,0.38049203,-0.36142385,0.07724687,0.4237452,0.15309858,-0.24397577,0.35999906,0.28503695,-0.1519938,-0.15852882,-0.2650432,-0.22104533,0.45163903,-0.21576191,-0.21009964,-0.36367956,0.10188801
-0.18063614,-0.3495496,-0.0103053795,-0.15844208,-0.30863124,0.06149219,0.055069886,-0.11002327,-0.13004465,0.30935815,-0.3393927,0.030503724,0.158041,-0.29171798,-0.006920637,-0.22595929,0.023908699,0.09691288,0.057229463,0.44222996,0.40940502,0.08039741,-0.2087783,0.115724355,0.4125364,-0.20356515,-0.009764733,-0.20230484,-0.20276558,-0.29678613,0.32843727,-0.09832315,-0.081890166,0.16577512,-0.13548382,-0.10275289,-0.42212862,0.24717528,-0.18202305,0.057968173,-0.055686332,0.052891836,-0.2808617,0.0027103405,-0.28049606,-0.03768993,-0.0343332,0.38049203,-0.36142385,0.07724688,0.4237452,0.15309858,-0.24397577,0.35999906,0.28503695,-0.1519938,-0.15852882,-0.2650432,-0.22104533,0.45163903,-0.21576191,-0.21009962,-0.36367956,0.10188801
-0.18063614,-0.3495496,-0.010305379,-0.15844207,-0.30863124,0.06149219,0.055069886,-0.11002327,-0.13004465,0.30935815,-0.33939272,0.030503724,0.158041,-0.29171795,-0.0069206394,-0.22595929,0.023908699,0.09691288,0.057229463,0.44222996,0.40940502,0.08039741,-0.2087783,0.115724355,0.4125364,-0.20356515,-0.009764734,-0.20230484,-0.20276558,-0.29678613,0.32843727,-0.098323144,-0.08189017,0.16577512,-0.13548382,-0.10275289,-0.42212862,0.24717528,-0.18202308,0.057968173,-0.055686332,0.052891836,-0.2808617,0.0027103405,-0.28049606,-0.03768993,-0.0343332,0.38049203,-0.36142385,0.07724688,0.4237452,0.15309858,-0.24397577,0.35999906,0.28503695,-0.1519938,-0.15852882,-0.2650432,-0.22104533,0.45163903,-0.21576191,-0.21009964,-0.36367956,0.10188801
-0.18063614,-0.3495496,-0.01030538,-0.15844208,-0.30863124,0.06149219,0.055069886,-0.11002327,-0.13004465,0.30935815,-0.33939272,0.030503731,0.158041,-0.291718,-0.0069206436,-0.22595929,0.023908699,0.09691288,0.057229463,0.44222996,0.40940502,0.08039741,-0.2087783,0.115724355,0.4125364,-0.20356517,-0.009764736,-0.20230484,-0.20276558,-0.29678613,0.32843727,-0.09832315,-0.08189017,0.16577512,-0.13548382,-0.10275289,-0.42212862,0.24717528,-0.18202308,0.057968173,-0.055686325,0.052891847,-0.2808617,0.002710336,-0.28049606,-0.03768993,-0.0343332,0.38049203,-0.36142385,0.07724687,0.4237452,0.15309858,-0.24397577,0.35999906,0.28503695,-0.1519938,-0.15852882,-0.2650432,-0.22104533,0.45163903,-0.21576191,-0.21009964,-0.36367956,0.10188801
-0.18063614,-0.3495496,-0.01030538,-0.15844208,-0.30863124,0.06149219,0.055069882,-0.11002327,-0.13004465,0.30935815,-0.33939272,0.030503724,0.158041,-0.29171795,-0.0069206394,-0.22595929,0.023908699,0.09691288,0.057229463,0.44222996,0.40940502,0.08039741,-0.2087783,0.115724355,0.4125364,-0.20356515,-0.009764734,-0.20230484,-0.20276558,-0.29678613,0.32843727,-0.098323144,-0.08189018,0.16577512,-0.13548382,-0.10275289,-0.42212862,0.24717528,-0.18202308,0.057968173,-0.055686332,0.052891836,-0.2808617,0.0027103405,-0.28049606,-0.03768993,-0.034333207,0.38049203,-0.36142385,0.07724688,0.4237452,0.15309858,-0.24397577,0.35999906,0.28503695,-0.1519938,-0.15852882,-0.2650432,-0.22104533,0.45163906,-0.21576191,-0.21009964,-0.36367956,0.10188801
-0.18063614,-0.3495496,-0.010305379,-0.15844208,-0.30863124,0.06149219,0.055069886,-0.11002327,-0.13004465,0.30935815,-0.33939272,0.030503731,0.158041,-0.29171798,-0.006920637,-0.22595929,0.023908699,0.09691288,0.057229463,0.44222996,0.40940502,0.08039741,-0.2087783,0.115724355,0.4125364,-0.20356517,-0.009764734,-0.20230484,-0.20276558,-0.29678613,0.32843727,-0.09832315,-0.08189017,0.16577512,-0.13548382,-0.10275289,-0.42212862,0.24717528,-0.18202305,0.057968173,-0.055686332,0.052891836,-0.2808617,0.0027103405,-0.28049606,-0.03768994,-0.0343332,0.38049203,-0.36142385,0.07724687,0.4237452,0.15309858,-0.24397577,0.35999906,0.28503695,-0.1519938,-0.15852882,-0.2650432,-0.22104533,0.45163903,-0.21576191,-0.21009962,-0.36367956,0.10188801
-0.18063614,-0.3495496,-0.010305379,-0.15844208,-0.30863124,0.06149219,0.055069886,-0.11002328,-0.13004465,0.30935815,-0.33939272,0.030503724,0.158041,-0.29171795,-0.0069206306,-0.22595929,0.023908697,0.09691288,0.057229463,0.44222996,0.40940502,0.08039741,-0.2087783,0.115724355,0.4125364,-0.20356515,-0.009764738,-0.20230484,-0.20276558,-0.29678613,0.32843727,-0.09832313,-0.08189018,0.16577516,-0.13548382,-0.10275289,-0.42212862,0.24717528,-0.18202308,0.057968173,-0.055686332,0.052891836,-0.28086168,0.0027103405,-0.28049606,-0.03768993,-0.034333207,0.38049203,-0.36142385,0.07724688,0.4237452,0.15309858,-0.24397577,0.35999906,0.28503695,-0.1519938,-0.15852882,-0.2650432,-0.2210453,0.45163912,-0.21576191,-0.21009962,-0.36367956,0.10188801
-0.3927934,-0.5059539,0.024851575,-0.2872116,-0.50706106,0.16362305,0.08578699,-0.16693294,-0.17007403,0.55324775,-0.60692996,0.070950344,0.3407945,-0.63351643,0.040977694,-0.39592376,0.058097504,0.14688809,0.031851985,0.61520517,0.6150652,0.2493488,-0.44440496,0.229803,0.70519584,-0.41988626,-0.070761755,-0.3058922,-0.24986629,-0.55051035,0.5823726,-0.5958483,-0.3585038,0.22322197,-0.34136277,-0.2419895,-0.69281286,0.64625156,-0.40290195,0.088330336,-0.07166772,0.07302741,-0.6783557,0.01257118,-0.5680999,-0.023035606,0.04976068,0.7497253,-0.7309754,0.19962242,0.64829046,0.44765377,-0.5344623,0.59607196,0.50670296,-0.27649534,-0.47330666,-0.38417795,-0.6850626,0.69830686,-0.34347808,-0.39017743,-0.57829297,0.040589947
-0.18063614,-0.3495496,-0.0103053795,-0.15844208,-0.30863124,0.06149219,0.055069886,-0.11002327,-0.13004465,0.30935815,-0.3393927,0.030503724,0.158041,-0.291718,-0.0069206436,-0.22595929,0.023908699,0.09691288,0.057229463,0.44222996,0.40940502,0.08039741,-0.2087783,0.115724355,0.4125364,-0.20356517,-0.00976473,-0.20230484,-0.20276558,-0.29678613,0.32843727,-0.09832315,-0.081890166,0.16577512,-0.13548382,-0.10275289,-0.42212862,0.24717528,-0.18202308,0.057968173,-0.055686332,0.052891836,-0.2808617,0.0027103405,-0.28049606,-0.03768993,-0.0343332,0.38049203,-0.36142385,0.07724687,0.42374516,0.15309858,-0.24397577,0.35999906,0.28503695,-0.1519938,-0.15852882,-0.2650432,-0.22104533,0.45163903,-0.21576191,-0.21009964,-0.36367956,0.10188801
-0.18063614,-0.3495496,-0.0103053795,-0.15844208,-0.30863124,0.061492205,0.055069886,-0.11002328,-0.13004465,0.30935815,-0.33939272,0.030503724,0.158041,-0.29171795,-0.006920634,-0.22595929,0.023908699,0.09691288,0.05722946,0.44222996,0.40940502,0.08039741,-0.2087783,0.115724355,0.4125364,-0.20356517,-0.009764737,-0.20230484,-0.20276558,-0.29678613,0.32843727,-0.098323144,-0.08189017,0.16577512,-0.13548382,-0.10275289,-0.42212862,0.24717528,-0.18202305,0.057968173,-0.055686332,0.052891836,-0.28086168,0.002710336,-0.28049606,-0.03768993,-0.034333203,0.38049203,-0.36142385,0.07724687,0.4237452,0.15309858,-0.24397577,0.35999906,0.28503695,-0.1519938,-0.15852882,-0.2650432,-0.2210453,0.45163903,-0.21576191,-0.21009962,-0.3636796,0.10188801
-0.18063614,-0.3495496,-0.0103053795,-0.15844207,-0.30863124,0.06149219,0.055069886,-0.11002327,-0.13004465,0.30935815,-0.33939272,0.030503724,0.158041,-0.29171795,-0.0069206394,-0.22595929,0.023908699,0.09691288,0.057229463,0.44222996,0.40940502,0.08039741,-0.2087783,0.115724355,0.4125364,-0.20356515,-0.009764734,-0.20230484,-0.20276558,-0.29678613,0.32843727,-0.098323144,-0.08189017,0.16577512,-0.13548382,-0.10275289,-0.42212862,0.24717528,-0.18202308,0.057968173,-0.055686332,0.052891836,-0.2808617,0.0027103405,-0.28049606,-0.03768993,-0.0343332,0.38049203,-0.36142385,0.07724688,0.4237452,0.15309858,-0.24397577,0.35999906,0.28503695,-0.1519938,-0.15852882,-0.2650432,-0.22104533,0.45163903,-0.21576191,-0.21009964,-0.36367956,0.10188801
-0.18063614,-0.3495496,-0.01030538,-0.15844208,-0.30863124,0.06149219,0.055069886,-0.11002327,-0.13004465,0.30935815,-0.33939272,0.030503731,0.158041,-0.291718,-0.0069206436,-0.22595929,0.023908699,0.09691288,0.057229463,0.44222996,0.40940502,0.08039741,-0.2087783,0.115724355,0.4125364,-0.20356517,-0.009764736,-0.20230484,-0.20276558,-0.29678613,0.32843727,-0.09832315,-0.08189017,0.16577512,-0.13548382,-0.10275289,-0.42212862,0.24717528,-0.18202308,0.057968173,-0.055686325,0.052891847,-0.2808617,0.002710336,-0.28049606,-0.03768993,-0.0343332,0.38049203,-0.36142385,0.07724687,0.4237452,0.15309858,-0.24397577,0.35999906,0.28503695,-0.1519938,-0.15852882,-0.2650432,-0.22104533,0.45163903,-0.21576191,-0.21009964,-0.36367956,0.10188801
